componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,894,894,BRC0031J,Nome não encontrado
Energia,kcal,215,215,BRC0031J,Nome não encontrado
Umidade,g,"65,6","65,6",BRC0031J,Nome não encontrado
Carboidrato total,g,"2,19","2,19",BRC0031J,Nome não encontrado
Carboidrato disponível,g,"2,15","2,15",BRC0031J,Nome não encontrado
Proteína,g,"13,4","13,4",BRC0031J,Nome não encontrado
Lipídios,g,"17,0","17,0",BRC0031J,Nome não encontrado
Fibra alimentar,g,"0,03","0,03",BRC0031J,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0031J,Nome não encontrado
Cinzas,g,"1,85","1,85",BRC0031J,Nome não encontrado
Colesterol,mg,312,312,BRC0031J,Nome não encontrado
Ácidos graxos saturados,g,"5,30","5,30",BRC0031J,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,27","5,27",BRC0031J,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,41","4,41",BRC0031J,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,16",BRC0031J,Nome não encontrado
Cálcio,mg,164,164,BRC0031J,Nome não encontrado
Ferro,mg,"1,58","1,58",BRC0031J,Nome não encontrado
Sódio,mg,405,405,BRC0031J,Nome não encontrado
Magnésio,mg,"12,9","12,9",BRC0031J,Nome não encontrado
Fósforo,mg,208,208,BRC0031J,Nome não encontrado
Potássio,mg,140,140,BRC0031J,Nome não encontrado
Manganês,mg,traços,traços,BRC0031J,Nome não encontrado
Zinco,mg,"1,72","1,72",BRC0031J,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0031J,Nome não encontrado
Selênio,mcg,"15,5","15,5",BRC0031J,Nome não encontrado
Vitamina A (RE),mcg,164,164,BRC0031J,Nome não encontrado
Vitamina A (RAE),mcg,156,156,BRC0031J,Nome não encontrado
Vitamina D,mcg,"1,65","1,65",BRC0031J,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,00","1,00",BRC0031J,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0031J,Nome não encontrado
Riboflavina,mg,"0,49","0,49",BRC0031J,Nome não encontrado
Niacina,mg,"0,58","0,58",BRC0031J,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0031J,Nome não encontrado
Vitamina B12,mcg,"1,05","1,05",BRC0031J,Nome não encontrado
Vitamina C,mg,"0,42","0,42",BRC0031J,Nome não encontrado
Equivalente de folato,mcg,"28,8","28,8",BRC0031J,Nome não encontrado
Sal de adição,g,"0,47","0,47",BRC0031J,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0031J,Nome não encontrado
Gordura de adição,g,-,-,BRC0031J,Nome não encontrado
Proteína vegetal,g,-,-,BRC0031J,Nome não encontrado
Proteína animal,g,-,-,BRC0031J,Nome não encontrado
