componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,411,225,BRC0245N,Nome não encontrado
Energia,kcal,98,54,BRC0245N,Nome não encontrado
Umidade,g,"81,4","44,8",BRC0245N,Nome não encontrado
Carboidrato total,g,"7,61","4,18",BRC0245N,Nome não encontrado
Carboidrato disponível,g,"6,89","3,79",BRC0245N,Nome não encontrado
Proteína,g,"4,80","2,64",BRC0245N,Nome não encontrado
Lipídios,g,"5,57","3,07",BRC0245N,Nome não encontrado
Fibra alimentar,g,"0,71","0,39",BRC0245N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0245N,Nome não encontrado
Cinzas,g,"0,63","0,35",BRC0245N,Nome não encontrado
Colesterol,mg,146,"80,5",BRC0245N,Nome não encontrado
Ácidos graxos saturados,g,"1,39","0,76",BRC0245N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,88","1,59",BRC0245N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,65","0,36",BRC0245N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0245N,Nome não encontrado
Cálcio,mg,"22,9","12,6",BRC0245N,Nome não encontrado
Ferro,mg,"0,72","0,39",BRC0245N,Nome não encontrado
Sódio,mg,"52,5","28,9",BRC0245N,Nome não encontrado
Magnésio,mg,"7,30","4,01",BRC0245N,Nome não encontrado
Fósforo,mg,"78,8","43,3",BRC0245N,Nome não encontrado
Potássio,mg,151,"83,3",BRC0245N,Nome não encontrado
Manganês,mg,"0,09","0,05",BRC0245N,Nome não encontrado
Zinco,mg,"0,58","0,32",BRC0245N,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0245N,Nome não encontrado
Selênio,mcg,"6,23","3,43",BRC0245N,Nome não encontrado
Vitamina A (RE),mcg,"20,2","11,1",BRC0245N,Nome não encontrado
Vitamina A (RAE),mcg,"10,3","5,67",BRC0245N,Nome não encontrado
Vitamina D,mcg,"0,72","0,40",BRC0245N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,47","0,26",BRC0245N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0245N,Nome não encontrado
Riboflavina,mg,"0,11","0,06",BRC0245N,Nome não encontrado
Niacina,mg,"0,78","0,43",BRC0245N,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0245N,Nome não encontrado
Vitamina B12,mcg,"0,37","0,21",BRC0245N,Nome não encontrado
Vitamina C,mg,"6,18","3,40",BRC0245N,Nome não encontrado
Equivalente de folato,mcg,"18,1","9,94",BRC0245N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0245N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0245N,Nome não encontrado
Gordura de adição,g,-,-,BRC0245N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0245N,Nome não encontrado
Proteína animal,g,-,-,BRC0245N,Nome não encontrado
