componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,2246,1123,BRC0174K,Nome não encontrado
Energia,kcal,537,268,BRC0174K,Nome não encontrado
Umidade,g,"0,70","0,35",BRC0174K,Nome não encontrado
Carboidrato total,g,"64,9","32,5",BRC0174K,Nome não encontrado
Carboidrato disponível,g,"64,4","32,2",BRC0174K,Nome não encontrado
Proteína,g,"4,80","2,40",BRC0174K,Nome não encontrado
Lipídios,g,"28,8","14,4",BRC0174K,Nome não encontrado
Fibra alimentar,g,"0,50","0,25",BRC0174K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0174K,Nome não encontrado
Cinzas,g,"0,80","0,40",BRC0174K,Nome não encontrado
Colesterol,mg,"15,7","7,86",BRC0174K,Nome não encontrado
Ácidos graxos saturados,g,"16,7","8,33",BRC0174K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,52","4,76",BRC0174K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,86","0,43",BRC0174K,Nome não encontrado
Ácidos graxos trans,g,"0,26","0,13",BRC0174K,Nome não encontrado
Cálcio,mg,192,"96,1",BRC0174K,Nome não encontrado
Ferro,mg,"1,59","0,79",BRC0174K,Nome não encontrado
Sódio,mg,"77,5","38,8",BRC0174K,Nome não encontrado
Magnésio,mg,"57,4","28,7",BRC0174K,Nome não encontrado
Fósforo,mg,213,106,BRC0174K,Nome não encontrado
Potássio,mg,356,178,BRC0174K,Nome não encontrado
Manganês,mg,"0,30","0,15",BRC0174K,Nome não encontrado
Zinco,mg,"1,07","0,53",BRC0174K,Nome não encontrado
Cobre,mg,"0,32","0,16",BRC0174K,Nome não encontrado
Selênio,mcg,"4,54","2,27",BRC0174K,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0174K,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0174K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0174K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,50","0,25",BRC0174K,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0174K,Nome não encontrado
Riboflavina,mg,"0,22","0,11",BRC0174K,Nome não encontrado
Niacina,mg,,traços,BRC0174K,Nome não encontrado
Vitamina B6,mg,,traços,BRC0174K,Nome não encontrado
Vitamina B12,mcg,"0,76","0,38",BRC0174K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0174K,Nome não encontrado
Equivalente de folato,mcg,"10,9","5,45",BRC0174K,Nome não encontrado
Sal de adição,g,,traços,BRC0174K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0174K,Nome não encontrado
Gordura de adição,g,,traços,BRC0174K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0174K,Nome não encontrado
Proteína animal,g,,traços,BRC0174K,Nome não encontrado
