componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,683,751,BRC0735F,Nome não encontrado
Energia,kcal,163,179,BRC0735F,Nome não encontrado
Umidade,g,"66,9","73,6",BRC0735F,Nome não encontrado
Carboidrato total,g,"1,33","1,47",BRC0735F,Nome não encontrado
Carboidrato disponível,g,"0,82","0,91",BRC0735F,Nome não encontrado
Proteína,g,"24,6","27,1",BRC0735F,Nome não encontrado
Lipídios,g,"6,66","7,33",BRC0735F,Nome não encontrado
Fibra alimentar,g,"0,51","0,56",BRC0735F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0735F,Nome não encontrado
Cinzas,g,"1,47","1,62",BRC0735F,Nome não encontrado
Colesterol,mg,"44,5","49,0",BRC0735F,Nome não encontrado
Ácidos graxos saturados,g,"2,67","2,93",BRC0735F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,55","2,80",BRC0735F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,74","0,81",BRC0735F,Nome não encontrado
Ácidos graxos trans,g,"0,14","0,15",BRC0735F,Nome não encontrado
Cálcio,mg,"6,66","7,32",BRC0735F,Nome não encontrado
Ferro,mg,"1,90","2,09",BRC0735F,Nome não encontrado
Sódio,mg,307,338,BRC0735F,Nome não encontrado
Magnésio,mg,"15,6","17,1",BRC0735F,Nome não encontrado
Fósforo,mg,156,171,BRC0735F,Nome não encontrado
Potássio,mg,261,287,BRC0735F,Nome não encontrado
Manganês,mg,traços,traços,BRC0735F,Nome não encontrado
Zinco,mg,"5,33","5,86",BRC0735F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0735F,Nome não encontrado
Selênio,mcg,"2,41","2,65",BRC0735F,Nome não encontrado
Vitamina A (RE),mcg,"27,2","29,9",BRC0735F,Nome não encontrado
Vitamina A (RAE),mcg,"13,6","15,0",BRC0735F,Nome não encontrado
Vitamina D,mcg,"0,06","0,07",BRC0735F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,38","0,42",BRC0735F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0735F,Nome não encontrado
Riboflavina,mg,"0,02","0,03",BRC0735F,Nome não encontrado
Niacina,mg,"1,65","1,81",BRC0735F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0735F,Nome não encontrado
Vitamina B12,mcg,"2,79","3,07",BRC0735F,Nome não encontrado
Vitamina C,mg,"4,05","4,46",BRC0735F,Nome não encontrado
Equivalente de folato,mcg,"9,85","10,8",BRC0735F,Nome não encontrado
Sal de adição,g,"0,80","0,88",BRC0735F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0735F,Nome não encontrado
Gordura de adição,g,-,-,BRC0735F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0735F,Nome não encontrado
Proteína animal,g,-,-,BRC0735F,Nome não encontrado
