componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,411,226,BRC0295N,Nome não encontrado
Energia,kcal,98,54,BRC0295N,Nome não encontrado
Umidade,g,"79,1","43,5",BRC0295N,Nome não encontrado
Carboidrato total,g,"5,52","3,04",BRC0295N,Nome não encontrado
Carboidrato disponível,g,"3,39","1,86",BRC0295N,Nome não encontrado
Proteína,g,"10,6","5,85",BRC0295N,Nome não encontrado
Lipídios,g,"4,20","2,31",BRC0295N,Nome não encontrado
Fibra alimentar,g,"2,13","1,17",BRC0295N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0295N,Nome não encontrado
Cinzas,g,"0,59","0,32",BRC0295N,Nome não encontrado
Colesterol,mg,"17,5","9,63",BRC0295N,Nome não encontrado
Ácidos graxos saturados,g,"1,21","0,66",BRC0295N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,35","1,29",BRC0295N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,34","0,19",BRC0295N,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,03",BRC0295N,Nome não encontrado
Cálcio,mg,"10,6","5,83",BRC0295N,Nome não encontrado
Ferro,mg,"1,06","0,58",BRC0295N,Nome não encontrado
Sódio,mg,"20,3","11,1",BRC0295N,Nome não encontrado
Magnésio,mg,"14,0","7,67",BRC0295N,Nome não encontrado
Fósforo,mg,"78,7","43,3",BRC0295N,Nome não encontrado
Potássio,mg,197,108,BRC0295N,Nome não encontrado
Manganês,mg,"0,11","0,06",BRC0295N,Nome não encontrado
Zinco,mg,"2,33","1,28",BRC0295N,Nome não encontrado
Cobre,mg,"0,14","0,08",BRC0295N,Nome não encontrado
Selênio,mcg,"0,73","0,40",BRC0295N,Nome não encontrado
Vitamina A (RE),mcg,143,"78,8",BRC0295N,Nome não encontrado
Vitamina A (RAE),mcg,"72,1","39,7",BRC0295N,Nome não encontrado
Vitamina D,mcg,"0,09","0,05",BRC0295N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,35","0,74",BRC0295N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0295N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0295N,Nome não encontrado
Niacina,mg,"0,84","0,46",BRC0295N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0295N,Nome não encontrado
Vitamina B12,mcg,"0,41","0,22",BRC0295N,Nome não encontrado
Vitamina C,mg,"1,32","0,73",BRC0295N,Nome não encontrado
Equivalente de folato,mcg,"17,7","9,73",BRC0295N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0295N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0295N,Nome não encontrado
Gordura de adição,g,-,-,BRC0295N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0295N,Nome não encontrado
Proteína animal,g,-,-,BRC0295N,Nome não encontrado
