componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,185,101,BRC0360N,Nome não encontrado
Energia,kcal,44,24,BRC0360N,Nome não encontrado
Umidade,g,"88,0","48,4",BRC0360N,Nome não encontrado
Carboidrato total,g,"9,04","4,97",BRC0360N,Nome não encontrado
Carboidrato disponível,g,"7,53","4,14",BRC0360N,Nome não encontrado
Proteína,g,"1,87","1,03",BRC0360N,Nome não encontrado
Lipídios,g,"0,36","0,20",BRC0360N,Nome não encontrado
Fibra alimentar,g,"1,51","0,83",BRC0360N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0360N,Nome não encontrado
Cinzas,g,"0,76","0,42",BRC0360N,Nome não encontrado
Colesterol,mg,"0,74","0,41",BRC0360N,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,03",BRC0360N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,09","0,05",BRC0360N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,18","0,10",BRC0360N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0360N,Nome não encontrado
Cálcio,mg,"30,9","17,0",BRC0360N,Nome não encontrado
Ferro,mg,"0,59","0,32",BRC0360N,Nome não encontrado
Sódio,mg,134,"74,2",BRC0360N,Nome não encontrado
Magnésio,mg,"16,7","9,20",BRC0360N,Nome não encontrado
Fósforo,mg,"17,1","9,39",BRC0360N,Nome não encontrado
Potássio,mg,114,"63,0",BRC0360N,Nome não encontrado
Manganês,mg,"0,30","0,17",BRC0360N,Nome não encontrado
Zinco,mg,"0,10","0,06",BRC0360N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0360N,Nome não encontrado
Selênio,mcg,"0,38","0,21",BRC0360N,Nome não encontrado
Vitamina A (RE),mcg,"99,0","54,5",BRC0360N,Nome não encontrado
Vitamina A (RAE),mcg,"49,5","27,2",BRC0360N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0360N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,96","0,53",BRC0360N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0360N,Nome não encontrado
Riboflavina,mg,"0,06","0,03",BRC0360N,Nome não encontrado
Niacina,mg,"0,08","0,05",BRC0360N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0360N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0360N,Nome não encontrado
Vitamina C,mg,"0,61","0,33",BRC0360N,Nome não encontrado
Equivalente de folato,mcg,"65,9","36,3",BRC0360N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0360N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0360N,Nome não encontrado
Gordura de adição,g,-,-,BRC0360N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0360N,Nome não encontrado
Proteína animal,g,-,-,BRC0360N,Nome não encontrado
