componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,333,182,BRC0645N,Nome não encontrado
Energia,kcal,79,43,BRC0645N,Nome não encontrado
Umidade,g,"80,5","44,3",BRC0645N,Nome não encontrado
Carboidrato total,g,"4,15","2,28",BRC0645N,Nome não encontrado
Carboidrato disponível,g,"2,98","1,64",BRC0645N,Nome não encontrado
Proteína,g,"13,1","7,20",BRC0645N,Nome não encontrado
Lipídios,g,"1,35","0,74",BRC0645N,Nome não encontrado
Fibra alimentar,g,"1,17","0,65",BRC0645N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0645N,Nome não encontrado
Cinzas,g,"0,89","0,49",BRC0645N,Nome não encontrado
Colesterol,mg,"35,4","19,5",BRC0645N,Nome não encontrado
Ácidos graxos saturados,g,"0,44","0,24",BRC0645N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,44","0,24",BRC0645N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,28","0,15",BRC0645N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0645N,Nome não encontrado
Cálcio,mg,"10,2","5,62",BRC0645N,Nome não encontrado
Ferro,mg,"0,25","0,13",BRC0645N,Nome não encontrado
Sódio,mg,116,"64,2",BRC0645N,Nome não encontrado
Magnésio,mg,"10,6","5,81",BRC0645N,Nome não encontrado
Fósforo,mg,102,"56,3",BRC0645N,Nome não encontrado
Potássio,mg,229,126,BRC0645N,Nome não encontrado
Manganês,mg,"0,03","0,02",BRC0645N,Nome não encontrado
Zinco,mg,"0,48","0,26",BRC0645N,Nome não encontrado
Cobre,mg,"0,02","0,01",BRC0645N,Nome não encontrado
Selênio,mcg,"4,78","2,63",BRC0645N,Nome não encontrado
Vitamina A (RE),mcg,254,139,BRC0645N,Nome não encontrado
Vitamina A (RAE),mcg,127,"69,9",BRC0645N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0645N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,31",BRC0645N,Nome não encontrado
Tiamina,mg,"0,07","0,04",BRC0645N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0645N,Nome não encontrado
Niacina,mg,"3,71","2,04",BRC0645N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0645N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0645N,Nome não encontrado
Vitamina C,mg,"0,84","0,46",BRC0645N,Nome não encontrado
Equivalente de folato,mcg,"6,74","3,71",BRC0645N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0645N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0645N,Nome não encontrado
Gordura de adição,g,-,-,BRC0645N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0645N,Nome não encontrado
Proteína animal,g,-,-,BRC0645N,Nome não encontrado
