componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,233,163,BRC0545B,Nome não encontrado
Energia,kcal,56,39,BRC0545B,Nome não encontrado
Umidade,g,"89,0","62,3",BRC0545B,Nome não encontrado
Carboidrato total,g,"5,52","3,86",BRC0545B,Nome não encontrado
Carboidrato disponível,g,"3,87","2,71",BRC0545B,Nome não encontrado
Proteína,g,"1,11","0,78",BRC0545B,Nome não encontrado
Lipídios,g,"3,65","2,56",BRC0545B,Nome não encontrado
Fibra alimentar,g,"1,65","1,16",BRC0545B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0545B,Nome não encontrado
Cinzas,g,"0,75","0,52",BRC0545B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0545B,Nome não encontrado
Ácidos graxos saturados,g,"0,55","0,39",BRC0545B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,52","1,76",BRC0545B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,31",BRC0545B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0545B,Nome não encontrado
Cálcio,mg,"8,44","5,90",BRC0545B,Nome não encontrado
Ferro,mg,"0,35","0,25",BRC0545B,Nome não encontrado
Sódio,mg,123,"86,6",BRC0545B,Nome não encontrado
Magnésio,mg,"10,3","7,19",BRC0545B,Nome não encontrado
Fósforo,mg,"20,9","14,6",BRC0545B,Nome não encontrado
Potássio,mg,184,129,BRC0545B,Nome não encontrado
Manganês,mg,"0,09","0,07",BRC0545B,Nome não encontrado
Zinco,mg,"0,16","0,11",BRC0545B,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0545B,Nome não encontrado
Selênio,mcg,"0,17","0,12",BRC0545B,Nome não encontrado
Vitamina A (RE),mcg,"37,0","25,9",BRC0545B,Nome não encontrado
Vitamina A (RAE),mcg,"18,5","12,9",BRC0545B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0545B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,45","1,02",BRC0545B,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0545B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0545B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0545B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0545B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0545B,Nome não encontrado
Vitamina C,mg,121,"85,0",BRC0545B,Nome não encontrado
Equivalente de folato,mcg,"23,8","16,7",BRC0545B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0545B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0545B,Nome não encontrado
Gordura de adição,g,-,-,BRC0545B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0545B,Nome não encontrado
Proteína animal,g,-,-,BRC0545B,Nome não encontrado
