componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,453,248,BRC0615N,Nome não encontrado
Energia,kcal,108,59,BRC0615N,Nome não encontrado
Umidade,g,"56,1","30,9",BRC0615N,Nome não encontrado
Carboidrato total,g,"7,28","4,01",BRC0615N,Nome não encontrado
Carboidrato disponível,g,"6,30","3,46",BRC0615N,Nome não encontrado
Proteína,g,"10,6","5,85",BRC0615N,Nome não encontrado
Lipídios,g,"4,24","2,33",BRC0615N,Nome não encontrado
Fibra alimentar,g,"0,99","0,54",BRC0615N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0615N,Nome não encontrado
Cinzas,g,"21,7","12,0",BRC0615N,Nome não encontrado
Colesterol,mg,"37,4","20,5",BRC0615N,Nome não encontrado
Ácidos graxos saturados,g,"2,02","1,11",BRC0615N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,36","0,75",BRC0615N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,31","0,17",BRC0615N,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,07",BRC0615N,Nome não encontrado
Cálcio,mg,"20,6","11,3",BRC0615N,Nome não encontrado
Ferro,mg,"1,09","0,60",BRC0615N,Nome não encontrado
Sódio,mg,8545,4700,BRC0615N,Nome não encontrado
Magnésio,mg,"13,7","7,53",BRC0615N,Nome não encontrado
Fósforo,mg,"70,8","39,0",BRC0615N,Nome não encontrado
Potássio,mg,143,"79,0",BRC0615N,Nome não encontrado
Manganês,mg,"0,25","0,14",BRC0615N,Nome não encontrado
Zinco,mg,"2,97","1,64",BRC0615N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0615N,Nome não encontrado
Selênio,mcg,"0,42","0,23",BRC0615N,Nome não encontrado
Vitamina A (RE),mcg,"74,0","40,7",BRC0615N,Nome não encontrado
Vitamina A (RAE),mcg,"37,0","20,4",BRC0615N,Nome não encontrado
Vitamina D,mcg,"0,97","0,53",BRC0615N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,44","0,24",BRC0615N,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0615N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0615N,Nome não encontrado
Niacina,mg,"0,57","0,31",BRC0615N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0615N,Nome não encontrado
Vitamina B12,mcg,"0,94","0,52",BRC0615N,Nome não encontrado
Vitamina C,mg,"9,65","5,31",BRC0615N,Nome não encontrado
Equivalente de folato,mcg,"19,5","10,7",BRC0615N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0615N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0615N,Nome não encontrado
Gordura de adição,g,-,-,BRC0615N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0615N,Nome não encontrado
Proteína animal,g,-,-,BRC0615N,Nome não encontrado
