componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,259,142,BRC0422N,Nome não encontrado
Energia,kcal,61,33,BRC0422N,Nome não encontrado
Umidade,g,"84,8","46,7",BRC0422N,Nome não encontrado
Carboidrato total,g,"11,5","6,31",BRC0422N,Nome não encontrado
Carboidrato disponível,g,"10,2","5,61",BRC0422N,Nome não encontrado
Proteína,g,"1,92","1,06",BRC0422N,Nome não encontrado
Lipídios,g,"1,16","0,64",BRC0422N,Nome não encontrado
Fibra alimentar,g,"1,28","0,71",BRC0422N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0422N,Nome não encontrado
Cinzas,g,"0,60","0,33",BRC0422N,Nome não encontrado
Colesterol,mg,"4,41","2,42",BRC0422N,Nome não encontrado
Ácidos graxos saturados,g,"0,64","0,35",BRC0422N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,35","0,19",BRC0422N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,02",BRC0422N,Nome não encontrado
Ácidos graxos trans,g,,,BRC0422N,Nome não encontrado
Cálcio,mg,"58,9","32,4",BRC0422N,Nome não encontrado
Ferro,mg,"0,14","0,08",BRC0422N,Nome não encontrado
Sódio,mg,"19,6","10,8",BRC0422N,Nome não encontrado
Magnésio,mg,"9,62","5,29",BRC0422N,Nome não encontrado
Fósforo,mg,"41,6","22,9",BRC0422N,Nome não encontrado
Potássio,mg,152,"83,8",BRC0422N,Nome não encontrado
Manganês,mg,"0,09","0,05",BRC0422N,Nome não encontrado
Zinco,mg,"0,19","0,10",BRC0422N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0422N,Nome não encontrado
Selênio,mcg,"1,04","0,57",BRC0422N,Nome não encontrado
Vitamina A (RE),mcg,187,103,BRC0422N,Nome não encontrado
Vitamina A (RAE),mcg,100,"55,4",BRC0422N,Nome não encontrado
Vitamina D,mcg,"0,03","0,02",BRC0422N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,46","0,25",BRC0422N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0422N,Nome não encontrado
Riboflavina,mg,"0,14","0,07",BRC0422N,Nome não encontrado
Niacina,mg,traços,traços,BRC0422N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0422N,Nome não encontrado
Vitamina B12,mcg,"0,15","0,08",BRC0422N,Nome não encontrado
Vitamina C,mg,"18,6","10,2",BRC0422N,Nome não encontrado
Equivalente de folato,mcg,"29,6","16,3",BRC0422N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0422N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0422N,Nome não encontrado
Gordura de adição,g,-,-,BRC0422N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0422N,Nome não encontrado
Proteína animal,g,-,-,BRC0422N,Nome não encontrado
