componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,390,214,BRC0272N,Nome não encontrado
Energia,kcal,93,51,BRC0272N,Nome não encontrado
Umidade,g,"79,5","43,7",BRC0272N,Nome não encontrado
Carboidrato total,g,"8,07","4,44",BRC0272N,Nome não encontrado
Carboidrato disponível,g,"6,55","3,60",BRC0272N,Nome não encontrado
Proteína,g,"7,16","3,94",BRC0272N,Nome não encontrado
Lipídios,g,"3,92","2,16",BRC0272N,Nome não encontrado
Fibra alimentar,g,"1,52","0,83",BRC0272N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0272N,Nome não encontrado
Cinzas,g,"1,35","0,74",BRC0272N,Nome não encontrado
Colesterol,mg,"19,0","10,5",BRC0272N,Nome não encontrado
Ácidos graxos saturados,g,"0,64","0,35",BRC0272N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,37","1,30",BRC0272N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,62","0,34",BRC0272N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0272N,Nome não encontrado
Cálcio,mg,"49,6","27,3",BRC0272N,Nome não encontrado
Ferro,mg,"0,30","0,16",BRC0272N,Nome não encontrado
Sódio,mg,127,"70,0",BRC0272N,Nome não encontrado
Magnésio,mg,"19,2","10,5",BRC0272N,Nome não encontrado
Fósforo,mg,"64,1","35,3",BRC0272N,Nome não encontrado
Potássio,mg,270,148,BRC0272N,Nome não encontrado
Manganês,mg,"0,13","0,07",BRC0272N,Nome não encontrado
Zinco,mg,"0,22","0,12",BRC0272N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0272N,Nome não encontrado
Selênio,mcg,"11,3","6,21",BRC0272N,Nome não encontrado
Vitamina A (RE),mcg,297,163,BRC0272N,Nome não encontrado
Vitamina A (RAE),mcg,149,"82,1",BRC0272N,Nome não encontrado
Vitamina D,mcg,"1,60","0,88",BRC0272N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,11","1,16",BRC0272N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0272N,Nome não encontrado
Riboflavina,mg,"0,04","0,02",BRC0272N,Nome não encontrado
Niacina,mg,"0,44","0,24",BRC0272N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0272N,Nome não encontrado
Vitamina B12,mcg,"0,69","0,38",BRC0272N,Nome não encontrado
Vitamina C,mg,"9,38","5,16",BRC0272N,Nome não encontrado
Equivalente de folato,mcg,"9,91","5,45",BRC0272N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0272N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0272N,Nome não encontrado
Gordura de adição,g,-,-,BRC0272N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0272N,Nome não encontrado
Proteína animal,g,-,-,BRC0272N,Nome não encontrado
