componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,377,207,BRC0353N,Nome não encontrado
Energia,kcal,90,49,BRC0353N,Nome não encontrado
Umidade,g,"80,7","44,4",BRC0353N,Nome não encontrado
Carboidrato total,g,"3,62","1,99",BRC0353N,Nome não encontrado
Carboidrato disponível,g,"2,75","1,51",BRC0353N,Nome não encontrado
Proteína,g,"11,8","6,46",BRC0353N,Nome não encontrado
Lipídios,g,"3,34","1,84",BRC0353N,Nome não encontrado
Fibra alimentar,g,"0,87","0,48",BRC0353N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0353N,Nome não encontrado
Cinzas,g,"0,57","0,31",BRC0353N,Nome não encontrado
Colesterol,mg,"31,4","17,3",BRC0353N,Nome não encontrado
Ácidos graxos saturados,g,"0,73","0,40",BRC0353N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,91","1,05",BRC0353N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,49","0,27",BRC0353N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0353N,Nome não encontrado
Cálcio,mg,"7,08","3,89",BRC0353N,Nome não encontrado
Ferro,mg,"0,25","0,14",BRC0353N,Nome não encontrado
Sódio,mg,"14,1","7,75",BRC0353N,Nome não encontrado
Magnésio,mg,"8,91","4,90",BRC0353N,Nome não encontrado
Fósforo,mg,"91,5","50,3",BRC0353N,Nome não encontrado
Potássio,mg,146,"80,3",BRC0353N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0353N,Nome não encontrado
Zinco,mg,"0,47","0,26",BRC0353N,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0353N,Nome não encontrado
Selênio,mcg,"4,34","2,39",BRC0353N,Nome não encontrado
Vitamina A (RE),mcg,133,"73,6",BRC0353N,Nome não encontrado
Vitamina A (RAE),mcg,"67,1","36,9",BRC0353N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0353N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,82","1,00",BRC0353N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0353N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0353N,Nome não encontrado
Niacina,mg,"2,70","1,48",BRC0353N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0353N,Nome não encontrado
Vitamina B12,mcg,"0,06","0,03",BRC0353N,Nome não encontrado
Vitamina C,mg,"2,85","1,57",BRC0353N,Nome não encontrado
Equivalente de folato,mcg,"7,88","4,34",BRC0353N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0353N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0353N,Nome não encontrado
Gordura de adição,g,-,-,BRC0353N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0353N,Nome não encontrado
Proteína animal,g,-,-,BRC0353N,Nome não encontrado
