componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,319,175,BRC0174N,Nome não encontrado
Energia,kcal,76,41,BRC0174N,Nome não encontrado
Umidade,g,"83,8","46,1",BRC0174N,Nome não encontrado
Carboidrato total,g,"7,75","4,26",BRC0174N,Nome não encontrado
Carboidrato disponível,g,"7,03","3,87",BRC0174N,Nome não encontrado
Proteína,g,"4,42","2,43",BRC0174N,Nome não encontrado
Lipídios,g,"3,20","1,76",BRC0174N,Nome não encontrado
Fibra alimentar,g,"0,72","0,40",BRC0174N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0174N,Nome não encontrado
Cinzas,g,"0,82","0,45",BRC0174N,Nome não encontrado
Colesterol,mg,117,"64,5",BRC0174N,Nome não encontrado
Ácidos graxos saturados,g,"0,96","0,53",BRC0174N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,20","0,66",BRC0174N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,52","0,28",BRC0174N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0174N,Nome não encontrado
Cálcio,mg,"20,2","11,1",BRC0174N,Nome não encontrado
Ferro,mg,"0,56","0,31",BRC0174N,Nome não encontrado
Sódio,mg,181,"99,7",BRC0174N,Nome não encontrado
Magnésio,mg,"12,4","6,82",BRC0174N,Nome não encontrado
Fósforo,mg,"65,5","36,0",BRC0174N,Nome não encontrado
Potássio,mg,"86,6","47,6",BRC0174N,Nome não encontrado
Manganês,mg,"0,25","0,14",BRC0174N,Nome não encontrado
Zinco,mg,"0,53","0,29",BRC0174N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0174N,Nome não encontrado
Selênio,mcg,"5,28","2,90",BRC0174N,Nome não encontrado
Vitamina A (RE),mcg,"33,2","18,3",BRC0174N,Nome não encontrado
Vitamina A (RAE),mcg,"16,8","9,26",BRC0174N,Nome não encontrado
Vitamina D,mcg,"0,58","0,32",BRC0174N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,35","0,19",BRC0174N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0174N,Nome não encontrado
Riboflavina,mg,"0,08","0,05",BRC0174N,Nome não encontrado
Niacina,mg,"0,09","0,05",BRC0174N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0174N,Nome não encontrado
Vitamina B12,mcg,"0,30","0,16",BRC0174N,Nome não encontrado
Vitamina C,mg,"0,79","0,44",BRC0174N,Nome não encontrado
Equivalente de folato,mcg,"19,0","10,5",BRC0174N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0174N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0174N,Nome não encontrado
Gordura de adição,g,-,-,BRC0174N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0174N,Nome não encontrado
Proteína animal,g,-,-,BRC0174N,Nome não encontrado
