componente,unidade,Valor por 100g,Colher sopa cheia (15 g),codigo_alimento,nome_alimento
Energia,kJ,112,16,BRC0045B,Nome não encontrado
Energia,kcal,27,4,BRC0045B,Nome não encontrado
Umidade,g,"91,7","13,8",BRC0045B,Nome não encontrado
Carboidrato total,g,"4,44","0,67",BRC0045B,Nome não encontrado
Carboidrato disponível,g,"1,17","0,17",BRC0045B,Nome não encontrado
Proteína,g,"2,71","0,41",BRC0045B,Nome não encontrado
Lipídios,g,"0,54","0,08",BRC0045B,Nome não encontrado
Fibra alimentar,g,"3,28","0,49",BRC0045B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0045B,Nome não encontrado
Cinzas,g,"0,58","0,09",BRC0045B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0045B,Nome não encontrado
Ácidos graxos saturados,g,"0,12","0,02",BRC0045B,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0045B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,04",BRC0045B,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,02",BRC0045B,Nome não encontrado
Cálcio,mg,"56,8","8,52",BRC0045B,Nome não encontrado
Ferro,mg,"0,60","0,09",BRC0045B,Nome não encontrado
Sódio,mg,"2,38","0,36",BRC0045B,Nome não encontrado
Magnésio,mg,"16,3","2,44",BRC0045B,Nome não encontrado
Fósforo,mg,"37,1","5,57",BRC0045B,Nome não encontrado
Potássio,mg,197,"29,7",BRC0045B,Nome não encontrado
Manganês,mg,"0,13","0,02",BRC0045B,Nome não encontrado
Zinco,mg,"0,27","0,04",BRC0045B,Nome não encontrado
Cobre,mg,"0,08","0,01",BRC0045B,Nome não encontrado
Selênio,mcg,"0,34","0,05",BRC0045B,Nome não encontrado
Vitamina A (RE),mcg,370,"55,5",BRC0045B,Nome não encontrado
Vitamina A (RAE),mcg,185,"27,8",BRC0045B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0045B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,91","0,29",BRC0045B,Nome não encontrado
Tiamina,mg,"0,05","0,01",BRC0045B,Nome não encontrado
Riboflavina,mg,"0,03","0,01",BRC0045B,Nome não encontrado
Niacina,mg,traços,traços,BRC0045B,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0045B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0045B,Nome não encontrado
Vitamina C,mg,"47,0","7,05",BRC0045B,Nome não encontrado
Equivalente de folato,mcg,"83,0","12,5",BRC0045B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0045B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0045B,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0045B,Nome não encontrado
Proteína vegetal,g,"2,71","0,41",BRC0045B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0045B,Nome não encontrado
