componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,44,30,BRC0526B,Nome não encontrado
Energia,kcal,10,7,BRC0526B,Nome não encontrado
Umidade,g,"96,7","67,7",BRC0526B,Nome não encontrado
Carboidrato total,g,"2,24","1,56",BRC0526B,Nome não encontrado
Carboidrato disponível,g,"1,20","0,84",BRC0526B,Nome não encontrado
Proteína,g,"0,70","0,49",BRC0526B,Nome não encontrado
Lipídios,g,"0,09","0,06",BRC0526B,Nome não encontrado
Fibra alimentar,g,"1,04","0,73",BRC0526B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0526B,Nome não encontrado
Cinzas,g,"0,33","0,23",BRC0526B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0526B,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,02",BRC0526B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0526B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,02",BRC0526B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0526B,Nome não encontrado
Cálcio,mg,"9,62","6,73",BRC0526B,Nome não encontrado
Ferro,mg,"0,23","0,16",BRC0526B,Nome não encontrado
Sódio,mg,"0,00","0,00",BRC0526B,Nome não encontrado
Magnésio,mg,"9,34","6,54",BRC0526B,Nome não encontrado
Fósforo,mg,"12,3","8,63",BRC0526B,Nome não encontrado
Potássio,mg,153,107,BRC0526B,Nome não encontrado
Manganês,mg,"0,08","0,06",BRC0526B,Nome não encontrado
Zinco,mg,"0,13","0,09",BRC0526B,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0526B,Nome não encontrado
Selênio,mcg,"0,10","0,07",BRC0526B,Nome não encontrado
Vitamina A (RE),mcg,"3,58","2,51",BRC0526B,Nome não encontrado
Vitamina A (RAE),mcg,"1,79","1,25",BRC0526B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0526B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,03","0,02",BRC0526B,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0526B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0526B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0526B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0526B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0526B,Nome não encontrado
Vitamina C,mg,"4,99","3,49",BRC0526B,Nome não encontrado
Equivalente de folato,mcg,"4,91","3,44",BRC0526B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0526B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0526B,Nome não encontrado
Gordura de adição,g,-,-,BRC0526B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0526B,Nome não encontrado
Proteína animal,g,-,-,BRC0526B,Nome não encontrado
