componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,277,152,BRC0638N,Nome não encontrado
Energia,kcal,66,36,BRC0638N,Nome não encontrado
Umidade,g,"83,2","45,8",BRC0638N,Nome não encontrado
Carboidrato total,g,"11,2","6,18",BRC0638N,Nome não encontrado
Carboidrato disponível,g,"6,05","3,33",BRC0638N,Nome não encontrado
Proteína,g,"2,56","1,41",BRC0638N,Nome não encontrado
Lipídios,g,"2,40","1,32",BRC0638N,Nome não encontrado
Fibra alimentar,g,"5,20","2,86",BRC0638N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0638N,Nome não encontrado
Cinzas,g,"0,60","0,33",BRC0638N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0638N,Nome não encontrado
Ácidos graxos saturados,g,"0,36","0,20",BRC0638N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,53","0,84",BRC0638N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,42","0,23",BRC0638N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0638N,Nome não encontrado
Cálcio,mg,"21,8","12,0",BRC0638N,Nome não encontrado
Ferro,mg,"0,82","0,45",BRC0638N,Nome não encontrado
Sódio,mg,"2,92","1,60",BRC0638N,Nome não encontrado
Magnésio,mg,"24,5","13,5",BRC0638N,Nome não encontrado
Fósforo,mg,"52,9","29,1",BRC0638N,Nome não encontrado
Potássio,mg,231,127,BRC0638N,Nome não encontrado
Manganês,mg,"0,23","0,12",BRC0638N,Nome não encontrado
Zinco,mg,"0,97","0,54",BRC0638N,Nome não encontrado
Cobre,mg,"0,28","0,16",BRC0638N,Nome não encontrado
Selênio,mcg,"1,52","0,83",BRC0638N,Nome não encontrado
Vitamina A (RE),mcg,380,209,BRC0638N,Nome não encontrado
Vitamina A (RAE),mcg,190,104,BRC0638N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0638N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,27","0,70",BRC0638N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0638N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0638N,Nome não encontrado
Niacina,mg,"0,82","0,45",BRC0638N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0638N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0638N,Nome não encontrado
Vitamina C,mg,"3,44","1,89",BRC0638N,Nome não encontrado
Equivalente de folato,mcg,"45,4","25,0",BRC0638N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0638N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0638N,Nome não encontrado
Gordura de adição,g,-,-,BRC0638N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0638N,Nome não encontrado
Proteína animal,g,-,-,BRC0638N,Nome não encontrado
