componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,589,323,BRC0557N,Nome não encontrado
Energia,kcal,140,77,BRC0557N,Nome não encontrado
Umidade,g,"70,3","38,7",BRC0557N,Nome não encontrado
Carboidrato total,g,"10,2","5,59",BRC0557N,Nome não encontrado
Carboidrato disponível,g,"9,11","5,01",BRC0557N,Nome não encontrado
Proteína,g,"12,6","6,91",BRC0557N,Nome não encontrado
Lipídios,g,"5,73","3,15",BRC0557N,Nome não encontrado
Fibra alimentar,g,"1,05","0,58",BRC0557N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0557N,Nome não encontrado
Cinzas,g,"1,24","0,68",BRC0557N,Nome não encontrado
Colesterol,mg,241,132,BRC0557N,Nome não encontrado
Ácidos graxos saturados,g,"2,24","1,23",BRC0557N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,37","0,75",BRC0557N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,66","0,91",BRC0557N,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,03",BRC0557N,Nome não encontrado
Cálcio,mg,"11,3","6,19",BRC0557N,Nome não encontrado
Ferro,mg,"2,44","1,34",BRC0557N,Nome não encontrado
Sódio,mg,134,"74,1",BRC0557N,Nome não encontrado
Magnésio,mg,"9,45","5,20",BRC0557N,Nome não encontrado
Fósforo,mg,177,"97,9",BRC0557N,Nome não encontrado
Potássio,mg,200,110,BRC0557N,Nome não encontrado
Manganês,mg,"0,16","0,09",BRC0557N,Nome não encontrado
Zinco,mg,"1,70","0,93",BRC0557N,Nome não encontrado
Cobre,mg,"5,07","2,79",BRC0557N,Nome não encontrado
Selênio,mcg,"0,09","0,05",BRC0557N,Nome não encontrado
Vitamina A (RE),mcg,6337,3485,BRC0557N,Nome não encontrado
Vitamina A (RAE),mcg,6084,3346,BRC0557N,Nome não encontrado
Vitamina D,mcg,"0,83","0,45",BRC0557N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,82","0,45",BRC0557N,Nome não encontrado
Tiamina,mg,"0,12","0,07",BRC0557N,Nome não encontrado
Riboflavina,mg,"1,08","0,59",BRC0557N,Nome não encontrado
Niacina,mg,"5,94","3,26",BRC0557N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0557N,Nome não encontrado
Vitamina B12,mcg,"30,9","17,0",BRC0557N,Nome não encontrado
Vitamina C,mg,"11,5","6,31",BRC0557N,Nome não encontrado
Equivalente de folato,mcg,114,"62,7",BRC0557N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0557N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0557N,Nome não encontrado
Gordura de adição,g,-,-,BRC0557N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0557N,Nome não encontrado
Proteína animal,g,-,-,BRC0557N,Nome não encontrado
