componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,516,515,BRC0215E,Nome não encontrado
Energia,kcal,122,122,BRC0215E,Nome não encontrado
Umidade,g,"71,9","71,9",BRC0215E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0215E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0215E,Nome não encontrado
Proteína,g,"23,1","23,1",BRC0215E,Nome não encontrado
Lipídios,g,"3,31","3,31",BRC0215E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0215E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0215E,Nome não encontrado
Cinzas,g,"2,36","2,36",BRC0215E,Nome não encontrado
Colesterol,mg,"70,2","70,2",BRC0215E,Nome não encontrado
Ácidos graxos saturados,g,"1,04","1,04",BRC0215E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,25","1,25",BRC0215E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,82","0,82",BRC0215E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0215E,Nome não encontrado
Cálcio,mg,"72,6","72,6",BRC0215E,Nome não encontrado
Ferro,mg,"0,50","0,50",BRC0215E,Nome não encontrado
Sódio,mg,410,410,BRC0215E,Nome não encontrado
Magnésio,mg,"29,0","29,0",BRC0215E,Nome não encontrado
Fósforo,mg,239,239,BRC0215E,Nome não encontrado
Potássio,mg,327,327,BRC0215E,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0215E,Nome não encontrado
Zinco,mg,"0,66","0,66",BRC0215E,Nome não encontrado
Cobre,mg,"0,11","0,11",BRC0215E,Nome não encontrado
Selênio,mcg,"44,0","44,0",BRC0215E,Nome não encontrado
Vitamina A (RE),mcg,"15,4","15,4",BRC0215E,Nome não encontrado
Vitamina A (RAE),mcg,"15,4","15,4",BRC0215E,Nome não encontrado
Vitamina D,mcg,"2,55","2,55",BRC0215E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,84","0,84",BRC0215E,Nome não encontrado
Tiamina,mg,"0,10","0,10",BRC0215E,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0215E,Nome não encontrado
Niacina,mg,"4,28","4,28",BRC0215E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0215E,Nome não encontrado
Vitamina B12,mcg,"3,44","3,44",BRC0215E,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0215E,Nome não encontrado
Equivalente de folato,mcg,"12,2","12,2",BRC0215E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0215E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0215E,Nome não encontrado
Gordura de adição,g,-,-,BRC0215E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0215E,Nome não encontrado
Proteína animal,g,-,-,BRC0215E,Nome não encontrado
