componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,256,140,BRC0357N,Nome não encontrado
Energia,kcal,61,33,BRC0357N,Nome não encontrado
Umidade,g,"86,2","47,4",BRC0357N,Nome não encontrado
Carboidrato total,g,"8,85","4,87",BRC0357N,Nome não encontrado
Carboidrato disponível,g,"7,38","4,06",BRC0357N,Nome não encontrado
Proteína,g,"1,84","1,01",BRC0357N,Nome não encontrado
Lipídios,g,"2,36","1,30",BRC0357N,Nome não encontrado
Fibra alimentar,g,"1,47","0,81",BRC0357N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0357N,Nome não encontrado
Cinzas,g,"0,75","0,41",BRC0357N,Nome não encontrado
Colesterol,mg,"0,74","0,41",BRC0357N,Nome não encontrado
Ácidos graxos saturados,g,"0,36","0,20",BRC0357N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,55","0,85",BRC0357N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,22",BRC0357N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0357N,Nome não encontrado
Cálcio,mg,"30,6","16,8",BRC0357N,Nome não encontrado
Ferro,mg,"0,60","0,33",BRC0357N,Nome não encontrado
Sódio,mg,134,"74,2",BRC0357N,Nome não encontrado
Magnésio,mg,"16,5","9,07",BRC0357N,Nome não encontrado
Fósforo,mg,"16,3","8,96",BRC0357N,Nome não encontrado
Potássio,mg,110,"60,9",BRC0357N,Nome não encontrado
Manganês,mg,"0,30","0,17",BRC0357N,Nome não encontrado
Zinco,mg,"0,10","0,05",BRC0357N,Nome não encontrado
Cobre,mg,"0,05","0,02",BRC0357N,Nome não encontrado
Selênio,mcg,"0,37","0,21",BRC0357N,Nome não encontrado
Vitamina A (RE),mcg,"99,0","54,5",BRC0357N,Nome não encontrado
Vitamina A (RAE),mcg,"49,5","27,2",BRC0357N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0357N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,03","0,57",BRC0357N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0357N,Nome não encontrado
Riboflavina,mg,"0,06","0,03",BRC0357N,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0357N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0357N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0357N,Nome não encontrado
Vitamina C,mg,"0,53","0,29",BRC0357N,Nome não encontrado
Equivalente de folato,mcg,"65,7","36,1",BRC0357N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0357N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0357N,Nome não encontrado
Gordura de adição,g,-,-,BRC0357N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0357N,Nome não encontrado
Proteína animal,g,-,-,BRC0357N,Nome não encontrado
