componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,338,304,BRC0512B,Nome não encontrado
Energia,kcal,82,73,BRC0512B,Nome não encontrado
Umidade,g,"86,3","77,7",BRC0512B,Nome não encontrado
Carboidrato total,g,"5,31","4,78",BRC0512B,Nome não encontrado
Carboidrato disponível,g,"3,32","2,99",BRC0512B,Nome não encontrado
Proteína,g,"0,83","0,75",BRC0512B,Nome não encontrado
Lipídios,g,"6,81","6,13",BRC0512B,Nome não encontrado
Fibra alimentar,g,"1,99","1,79",BRC0512B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0512B,Nome não encontrado
Cinzas,g,"0,73","0,65",BRC0512B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0512B,Nome não encontrado
Ácidos graxos saturados,g,"1,06","0,96",BRC0512B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,56","1,40",BRC0512B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,03","3,62",BRC0512B,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0512B,Nome não encontrado
Cálcio,mg,"14,9","13,4",BRC0512B,Nome não encontrado
Ferro,mg,"0,18","0,16",BRC0512B,Nome não encontrado
Sódio,mg,136,122,BRC0512B,Nome não encontrado
Magnésio,mg,"9,43","8,48",BRC0512B,Nome não encontrado
Fósforo,mg,"22,1","19,9",BRC0512B,Nome não encontrado
Potássio,mg,203,182,BRC0512B,Nome não encontrado
Manganês,mg,"0,06","0,05",BRC0512B,Nome não encontrado
Zinco,mg,"0,15","0,13",BRC0512B,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0512B,Nome não encontrado
Selênio,mcg,"0,21","0,19",BRC0512B,Nome não encontrado
Vitamina A (RE),mcg,438,394,BRC0512B,Nome não encontrado
Vitamina A (RAE),mcg,219,197,BRC0512B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0512B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,29","1,16",BRC0512B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0512B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0512B,Nome não encontrado
Niacina,mg,"1,16","1,04",BRC0512B,Nome não encontrado
Vitamina B6,mg,"0,07","0,06",BRC0512B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0512B,Nome não encontrado
Vitamina C,mg,"1,29","1,16",BRC0512B,Nome não encontrado
Equivalente de folato,mcg,"10,5","9,46",BRC0512B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0512B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0512B,Nome não encontrado
Gordura de adição,g,-,-,BRC0512B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0512B,Nome não encontrado
Proteína animal,g,-,-,BRC0512B,Nome não encontrado
