componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,272,149,BRC0137N,Nome não encontrado
Energia,kcal,65,35,BRC0137N,Nome não encontrado
Umidade,g,"82,6","45,4",BRC0137N,Nome não encontrado
Carboidrato total,g,"12,6","6,91",BRC0137N,Nome não encontrado
Carboidrato disponível,g,"8,64","4,75",BRC0137N,Nome não encontrado
Proteína,g,"3,37","1,85",BRC0137N,Nome não encontrado
Lipídios,g,"1,00","0,55",BRC0137N,Nome não encontrado
Fibra alimentar,g,"3,92","2,16",BRC0137N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0137N,Nome não encontrado
Cinzas,g,"0,50","0,28",BRC0137N,Nome não encontrado
Colesterol,mg,"1,21","0,66",BRC0137N,Nome não encontrado
Ácidos graxos saturados,g,"0,18","0,10",BRC0137N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,21","0,12",BRC0137N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,55","0,30",BRC0137N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0137N,Nome não encontrado
Cálcio,mg,"21,4","11,8",BRC0137N,Nome não encontrado
Ferro,mg,"0,77","0,42",BRC0137N,Nome não encontrado
Sódio,mg,"3,03","1,66",BRC0137N,Nome não encontrado
Magnésio,mg,"24,0","13,2",BRC0137N,Nome não encontrado
Fósforo,mg,"57,6","31,7",BRC0137N,Nome não encontrado
Potássio,mg,185,102,BRC0137N,Nome não encontrado
Manganês,mg,"0,21","0,11",BRC0137N,Nome não encontrado
Zinco,mg,"0,45","0,25",BRC0137N,Nome não encontrado
Cobre,mg,"0,12","0,06",BRC0137N,Nome não encontrado
Selênio,mcg,"0,42","0,23",BRC0137N,Nome não encontrado
Vitamina A (RE),mcg,"30,8","17,0",BRC0137N,Nome não encontrado
Vitamina A (RAE),mcg,"15,6","8,60",BRC0137N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0137N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,51","0,28",BRC0137N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0137N,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0137N,Nome não encontrado
Niacina,mg,"0,32","0,17",BRC0137N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0137N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0137N,Nome não encontrado
Vitamina C,mg,"0,78","0,43",BRC0137N,Nome não encontrado
Equivalente de folato,mcg,"64,1","35,2",BRC0137N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0137N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0137N,Nome não encontrado
Gordura de adição,g,-,-,BRC0137N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0137N,Nome não encontrado
Proteína animal,g,-,-,BRC0137N,Nome não encontrado
