componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,875,962,BRC0727F,Nome não encontrado
Energia,kcal,208,229,BRC0727F,Nome não encontrado
Umidade,g,"55,9","61,4",BRC0727F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0727F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0727F,Nome não encontrado
Proteína,g,"33,4","36,7",BRC0727F,Nome não encontrado
Lipídios,g,"8,32","9,15",BRC0727F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0727F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0727F,Nome não encontrado
Cinzas,g,"1,99","2,19",BRC0727F,Nome não encontrado
Colesterol,mg,"93,0",102,BRC0727F,Nome não encontrado
Ácidos graxos saturados,g,"3,79","4,17",BRC0727F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,37","3,71",BRC0727F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,22","0,24",BRC0727F,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,17",BRC0727F,Nome não encontrado
Cálcio,mg,"4,47","4,92",BRC0727F,Nome não encontrado
Ferro,mg,"2,62","2,88",BRC0727F,Nome não encontrado
Sódio,mg,372,409,BRC0727F,Nome não encontrado
Magnésio,mg,"21,3","23,5",BRC0727F,Nome não encontrado
Fósforo,mg,242,266,BRC0727F,Nome não encontrado
Potássio,mg,332,365,BRC0727F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0727F,Nome não encontrado
Zinco,mg,"5,60","6,16",BRC0727F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0727F,Nome não encontrado
Selênio,mcg,"6,62","7,28",BRC0727F,Nome não encontrado
Vitamina A (RE),mcg,"0,89","0,98",BRC0727F,Nome não encontrado
Vitamina A (RAE),mcg,"0,89","0,98",BRC0727F,Nome não encontrado
Vitamina D,mcg,"0,07","0,08",BRC0727F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,35","0,39",BRC0727F,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0727F,Nome não encontrado
Riboflavina,mg,"0,05","0,06",BRC0727F,Nome não encontrado
Niacina,mg,"3,89","4,28",BRC0727F,Nome não encontrado
Vitamina B6,mg,"0,04","0,05",BRC0727F,Nome não encontrado
Vitamina B12,mcg,"2,11","2,32",BRC0727F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0727F,Nome não encontrado
Equivalente de folato,mcg,"10,6","11,7",BRC0727F,Nome não encontrado
Sal de adição,g,"0,80","0,88",BRC0727F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0727F,Nome não encontrado
Gordura de adição,g,-,-,BRC0727F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0727F,Nome não encontrado
Proteína animal,g,-,-,BRC0727F,Nome não encontrado
