componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,650,195,BRC0037N,Nome não encontrado
Energia,kcal,156,46,BRC0037N,Nome não encontrado
Umidade,g,"70,0","21,0",BRC0037N,Nome não encontrado
Carboidrato total,g,"3,80","1,14",BRC0037N,Nome não encontrado
Carboidrato disponível,g,"3,80","1,14",BRC0037N,Nome não encontrado
Proteína,g,"14,0","4,20",BRC0037N,Nome não encontrado
Lipídios,g,"9,40","2,82",BRC0037N,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0037N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0037N,Nome não encontrado
Cinzas,g,"2,80","0,84",BRC0037N,Nome não encontrado
Colesterol,mg,"28,9","8,66",BRC0037N,Nome não encontrado
Ácidos graxos saturados,g,"5,31","1,59",BRC0037N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,70","0,81",BRC0037N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,19","0,06",BRC0037N,Nome não encontrado
Ácidos graxos trans,g,"0,31","0,09",BRC0037N,Nome não encontrado
Cálcio,mg,396,118,BRC0037N,Nome não encontrado
Ferro,mg,"0,64","0,19",BRC0037N,Nome não encontrado
Sódio,mg,"21,4","6,41",BRC0037N,Nome não encontrado
Magnésio,mg,"4,71","1,41",BRC0037N,Nome não encontrado
Fósforo,mg,"84,3","25,3",BRC0037N,Nome não encontrado
Potássio,mg,"71,7","21,5",BRC0037N,Nome não encontrado
Manganês,mg,"0,01","0,00",BRC0037N,Nome não encontrado
Zinco,mg,"0,20","0,06",BRC0037N,Nome não encontrado
Cobre,mg,traços,traços,BRC0037N,Nome não encontrado
Selênio,mcg,,,BRC0037N,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0037N,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0037N,Nome não encontrado
Vitamina D,mcg,"1,07","0,32",BRC0037N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15","0,04",BRC0037N,Nome não encontrado
Tiamina,mg,traços,traços,BRC0037N,Nome não encontrado
Riboflavina,mg,"0,17","0,05",BRC0037N,Nome não encontrado
Niacina,mg,traços,traços,BRC0037N,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0037N,Nome não encontrado
Vitamina B12,mcg,"1,04","0,31",BRC0037N,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0037N,Nome não encontrado
Equivalente de folato,mcg,"4,32","1,30",BRC0037N,Nome não encontrado
Sal de adição,g,,,BRC0037N,Nome não encontrado
Açúcar de adição,g,,,BRC0037N,Nome não encontrado
Gordura de adição,g,,,BRC0037N,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0037N,Nome não encontrado
Proteína animal,g,"14,0","4,20",BRC0037N,Nome não encontrado
