componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,404,222,BRC0648N,Nome não encontrado
Energia,kcal,78,42,BRC0648N,Nome não encontrado
Umidade,g,"79,0","43,4",BRC0648N,Nome não encontrado
Carboidrato total,g,"5,34","2,94",BRC0648N,Nome não encontrado
Carboidrato disponível,g,"4,50","2,47",BRC0648N,Nome não encontrado
Proteína,g,"11,8","6,50",BRC0648N,Nome não encontrado
Lipídios,g,"1,24","0,68",BRC0648N,Nome não encontrado
Fibra alimentar,g,"0,84","0,46",BRC0648N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0648N,Nome não encontrado
Cinzas,g,"3,05","1,68",BRC0648N,Nome não encontrado
Colesterol,mg,"31,4","17,3",BRC0648N,Nome não encontrado
Ácidos graxos saturados,g,"0,43","0,24",BRC0648N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,42","0,23",BRC0648N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,23","0,13",BRC0648N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0648N,Nome não encontrado
Cálcio,mg,"10,8","5,93",BRC0648N,Nome não encontrado
Ferro,mg,"0,32","0,17",BRC0648N,Nome não encontrado
Sódio,mg,950,522,BRC0648N,Nome não encontrado
Magnésio,mg,"12,5","6,88",BRC0648N,Nome não encontrado
Fósforo,mg,"96,5","53,1",BRC0648N,Nome não encontrado
Potássio,mg,214,117,BRC0648N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0648N,Nome não encontrado
Zinco,mg,"0,52","0,29",BRC0648N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0648N,Nome não encontrado
Selênio,mcg,"4,17","2,29",BRC0648N,Nome não encontrado
Vitamina A (RE),mcg,"31,0","17,0",BRC0648N,Nome não encontrado
Vitamina A (RAE),mcg,"15,7","8,64",BRC0648N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0648N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,19","0,10",BRC0648N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0648N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0648N,Nome não encontrado
Niacina,mg,"3,09","1,70",BRC0648N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0648N,Nome não encontrado
Vitamina B12,mcg,"0,06","0,03",BRC0648N,Nome não encontrado
Vitamina C,mg,"5,07","2,79",BRC0648N,Nome não encontrado
Equivalente de folato,mcg,"9,57","5,27",BRC0648N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0648N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0648N,Nome não encontrado
Gordura de adição,g,-,-,BRC0648N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0648N,Nome não encontrado
Proteína animal,g,-,-,BRC0648N,Nome não encontrado
