componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1054,1159,BRC0706F,Nome não encontrado
Energia,kcal,252,277,BRC0706F,Nome não encontrado
Umidade,g,"49,0","53,9",BRC0706F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0706F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0706F,Nome não encontrado
Proteína,g,"32,0","35,2",BRC0706F,Nome não encontrado
Lipídios,g,"13,8","15,2",BRC0706F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0706F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0706F,Nome não encontrado
Cinzas,g,"1,89","2,08",BRC0706F,Nome não encontrado
Colesterol,mg,109,120,BRC0706F,Nome não encontrado
Ácidos graxos saturados,g,"4,78","5,26",BRC0706F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,37","7,01",BRC0706F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,89","2,08",BRC0706F,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,03",BRC0706F,Nome não encontrado
Cálcio,mg,"17,6","19,4",BRC0706F,Nome não encontrado
Ferro,mg,"1,25","1,37",BRC0706F,Nome não encontrado
Sódio,mg,241,266,BRC0706F,Nome não encontrado
Magnésio,mg,"27,2","30,0",BRC0706F,Nome não encontrado
Fósforo,mg,245,270,BRC0706F,Nome não encontrado
Potássio,mg,393,432,BRC0706F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0706F,Nome não encontrado
Zinco,mg,"3,24","3,56",BRC0706F,Nome não encontrado
Cobre,mg,"0,09","0,10",BRC0706F,Nome não encontrado
Selênio,mcg,"12,3","13,5",BRC0706F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0706F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0706F,Nome não encontrado
Vitamina D,mcg,"0,36","0,40",BRC0706F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,45","0,50",BRC0706F,Nome não encontrado
Tiamina,mg,"0,77","0,85",BRC0706F,Nome não encontrado
Riboflavina,mg,"0,09","0,10",BRC0706F,Nome não encontrado
Niacina,mg,"6,54","7,19",BRC0706F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0706F,Nome não encontrado
Vitamina B12,mcg,"0,68","0,75",BRC0706F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0706F,Nome não encontrado
Equivalente de folato,mcg,"8,01","8,81",BRC0706F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0706F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0706F,Nome não encontrado
Gordura de adição,g,-,-,BRC0706F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0706F,Nome não encontrado
Proteína animal,g,-,-,BRC0706F,Nome não encontrado
