componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,181,99,BRC0684N,Nome não encontrado
Energia,kcal,43,23,BRC0684N,Nome não encontrado
Umidade,g,"87,5","48,1",BRC0684N,Nome não encontrado
Carboidrato total,g,"8,32","4,58",BRC0684N,Nome não encontrado
Carboidrato disponível,g,"4,99","2,75",BRC0684N,Nome não encontrado
Proteína,g,"2,57","1,41",BRC0684N,Nome não encontrado
Lipídios,g,"0,69","0,38",BRC0684N,Nome não encontrado
Fibra alimentar,g,"3,33","1,83",BRC0684N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0684N,Nome não encontrado
Cinzas,g,"0,93","0,51",BRC0684N,Nome não encontrado
Colesterol,mg,"0,74","0,41",BRC0684N,Nome não encontrado
Ácidos graxos saturados,g,"0,12","0,07",BRC0684N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,15","0,08",BRC0684N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,38","0,21",BRC0684N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0684N,Nome não encontrado
Cálcio,mg,"18,5","10,2",BRC0684N,Nome não encontrado
Ferro,mg,"0,61","0,33",BRC0684N,Nome não encontrado
Sódio,mg,142,"78,4",BRC0684N,Nome não encontrado
Magnésio,mg,"24,8","13,6",BRC0684N,Nome não encontrado
Fósforo,mg,"51,0","28,0",BRC0684N,Nome não encontrado
Potássio,mg,224,123,BRC0684N,Nome não encontrado
Manganês,mg,"0,17","0,10",BRC0684N,Nome não encontrado
Zinco,mg,"0,39","0,21",BRC0684N,Nome não encontrado
Cobre,mg,"0,10","0,06",BRC0684N,Nome não encontrado
Selênio,mcg,"0,20","0,11",BRC0684N,Nome não encontrado
Vitamina A (RE),mcg,"28,9","15,9",BRC0684N,Nome não encontrado
Vitamina A (RAE),mcg,"14,7","8,07",BRC0684N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0684N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,35","0,19",BRC0684N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0684N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0684N,Nome não encontrado
Niacina,mg,"0,08","0,05",BRC0684N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0684N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0684N,Nome não encontrado
Vitamina C,mg,"2,10","1,16",BRC0684N,Nome não encontrado
Equivalente de folato,mcg,"49,7","27,4",BRC0684N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0684N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0684N,Nome não encontrado
Gordura de adição,g,-,-,BRC0684N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0684N,Nome não encontrado
Proteína animal,g,-,-,BRC0684N,Nome não encontrado
