componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,222,111,BRC1079B,Nome não encontrado
Energia,kcal,53,26,BRC1079B,Nome não encontrado
Umidade,g,"85,3","42,7",BRC1079B,Nome não encontrado
Carboidrato total,g,"11,4","5,68",BRC1079B,Nome não encontrado
Carboidrato disponível,g,"8,67","4,34",BRC1079B,Nome não encontrado
Proteína,g,"1,83","0,92",BRC1079B,Nome não encontrado
Lipídios,g,"0,59","0,30",BRC1079B,Nome não encontrado
Fibra alimentar,g,"2,70","1,35",BRC1079B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC1079B,Nome não encontrado
Cinzas,g,"0,91","0,45",BRC1079B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC1079B,Nome não encontrado
Ácidos graxos saturados,g,"0,09","0,05",BRC1079B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,13","0,07",BRC1079B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,27","0,14",BRC1079B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC1079B,Nome não encontrado
Cálcio,mg,"10,0","5,02",BRC1079B,Nome não encontrado
Ferro,mg,"0,58","0,29",BRC1079B,Nome não encontrado
Sódio,mg,202,101,BRC1079B,Nome não encontrado
Magnésio,mg,"16,9","8,45",BRC1079B,Nome não encontrado
Fósforo,mg,"30,0","15,0",BRC1079B,Nome não encontrado
Potássio,mg,104,"52,1",BRC1079B,Nome não encontrado
Manganês,mg,"0,11","0,05",BRC1079B,Nome não encontrado
Zinco,mg,"0,33","0,17",BRC1079B,Nome não encontrado
Cobre,mg,"0,03","0,02",BRC1079B,Nome não encontrado
Selênio,mcg,"0,36","0,18",BRC1079B,Nome não encontrado
Vitamina A (RE),mcg,181,"90,9",BRC1079B,Nome não encontrado
Vitamina A (RAE),mcg,"92,0","46,0",BRC1079B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC1079B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,17","1,08",BRC1079B,Nome não encontrado
Tiamina,mg,"0,25","0,13",BRC1079B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC1079B,Nome não encontrado
Niacina,mg,"0,44","0,22",BRC1079B,Nome não encontrado
Vitamina B6,mg,"0,07","0,03",BRC1079B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC1079B,Nome não encontrado
Vitamina C,mg,"2,56","1,28",BRC1079B,Nome não encontrado
Equivalente de folato,mcg,"11,4","5,68",BRC1079B,Nome não encontrado
Sal de adição,g,"0,50","0,25",BRC1079B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC1079B,Nome não encontrado
Gordura de adição,g,-,-,BRC1079B,Nome não encontrado
Proteína vegetal,g,-,-,BRC1079B,Nome não encontrado
Proteína animal,g,-,-,BRC1079B,Nome não encontrado
