componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,272,149,BRC0635N,Nome não encontrado
Energia,kcal,65,35,BRC0635N,Nome não encontrado
Umidade,g,"83,5","45,9",BRC0635N,Nome não encontrado
Carboidrato total,g,"10,6","5,81",BRC0635N,Nome não encontrado
Carboidrato disponível,g,"5,77","3,17",BRC0635N,Nome não encontrado
Proteína,g,"2,74","1,50",BRC0635N,Nome não encontrado
Lipídios,g,"2,42","1,33",BRC0635N,Nome não encontrado
Fibra alimentar,g,"4,79","2,63",BRC0635N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0635N,Nome não encontrado
Cinzas,g,"0,80","0,44",BRC0635N,Nome não encontrado
Colesterol,mg,"0,47","0,26",BRC0635N,Nome não encontrado
Ácidos graxos saturados,g,"0,40","0,22",BRC0635N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,56","0,31",BRC0635N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,37","0,76",BRC0635N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0635N,Nome não encontrado
Cálcio,mg,"19,5","10,7",BRC0635N,Nome não encontrado
Ferro,mg,"0,81","0,45",BRC0635N,Nome não encontrado
Sódio,mg,102,"56,3",BRC0635N,Nome não encontrado
Magnésio,mg,"23,0","12,6",BRC0635N,Nome não encontrado
Fósforo,mg,"51,8","28,5",BRC0635N,Nome não encontrado
Potássio,mg,190,104,BRC0635N,Nome não encontrado
Manganês,mg,"0,23","0,12",BRC0635N,Nome não encontrado
Zinco,mg,"1,00","0,55",BRC0635N,Nome não encontrado
Cobre,mg,"0,29","0,16",BRC0635N,Nome não encontrado
Selênio,mcg,"1,47","0,81",BRC0635N,Nome não encontrado
Vitamina A (RE),mcg,257,141,BRC0635N,Nome não encontrado
Vitamina A (RAE),mcg,129,"71,1",BRC0635N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0635N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,02","0,56",BRC0635N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0635N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0635N,Nome não encontrado
Niacina,mg,"0,48","0,27",BRC0635N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0635N,Nome não encontrado
Vitamina B12,mcg,"0,01","0,01",BRC0635N,Nome não encontrado
Vitamina C,mg,"3,55","1,95",BRC0635N,Nome não encontrado
Equivalente de folato,mcg,"44,3","24,4",BRC0635N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0635N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0635N,Nome não encontrado
Gordura de adição,g,-,-,BRC0635N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0635N,Nome não encontrado
Proteína animal,g,-,-,BRC0635N,Nome não encontrado
