componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,563,562,BRC0231E,Nome não encontrado
Energia,kcal,135,134,BRC0231E,Nome não encontrado
Umidade,g,"73,6","73,6",BRC0231E,Nome não encontrado
Carboidrato total,g,"1,27","1,27",BRC0231E,Nome não encontrado
Carboidrato disponível,g,"0,82","0,82",BRC0231E,Nome não encontrado
Proteína,g,"16,5","16,5",BRC0231E,Nome não encontrado
Lipídios,g,"7,13","7,13",BRC0231E,Nome não encontrado
Fibra alimentar,g,"0,45","0,45",BRC0231E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0231E,Nome não encontrado
Cinzas,g,"1,48","1,48",BRC0231E,Nome não encontrado
Colesterol,mg,"50,8","50,8",BRC0231E,Nome não encontrado
Ácidos graxos saturados,g,"1,21","1,21",BRC0231E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,99","2,99",BRC0231E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,41","2,41",BRC0231E,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0231E,Nome não encontrado
Cálcio,mg,"20,3","20,3",BRC0231E,Nome não encontrado
Ferro,mg,"0,19","0,19",BRC0231E,Nome não encontrado
Sódio,mg,244,244,BRC0231E,Nome não encontrado
Magnésio,mg,"19,9","19,9",BRC0231E,Nome não encontrado
Fósforo,mg,128,128,BRC0231E,Nome não encontrado
Potássio,mg,257,257,BRC0231E,Nome não encontrado
Manganês,mg,"0,05","0,05",BRC0231E,Nome não encontrado
Zinco,mg,"0,29","0,29",BRC0231E,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0231E,Nome não encontrado
Selênio,mcg,"33,3","33,3",BRC0231E,Nome não encontrado
Vitamina A (RE),mcg,"40,4","40,4",BRC0231E,Nome não encontrado
Vitamina A (RAE),mcg,"21,4","21,4",BRC0231E,Nome não encontrado
Vitamina D,mcg,"4,42","4,42",BRC0231E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,17","1,17",BRC0231E,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0231E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0231E,Nome não encontrado
Niacina,mg,"0,63","0,63",BRC0231E,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0231E,Nome não encontrado
Vitamina B12,mcg,"2,14","2,14",BRC0231E,Nome não encontrado
Vitamina C,mg,"0,42","0,42",BRC0231E,Nome não encontrado
Equivalente de folato,mcg,"14,4","14,4",BRC0231E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0231E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0231E,Nome não encontrado
Gordura de adição,g,-,-,BRC0231E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0231E,Nome não encontrado
Proteína animal,g,-,-,BRC0231E,Nome não encontrado
