componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1381,1519,BRC1059B,Nome não encontrado
Energia,kcal,328,360,BRC1059B,Nome não encontrado
Umidade,g,"27,3","30,0",BRC1059B,Nome não encontrado
Carboidrato total,g,"62,8","69,1",BRC1059B,Nome não encontrado
Carboidrato disponível,g,"61,6","67,8",BRC1059B,Nome não encontrado
Proteína,g,"1,03","1,13",BRC1059B,Nome não encontrado
Lipídios,g,"8,29","9,12",BRC1059B,Nome não encontrado
Fibra alimentar,g,"1,23","1,35",BRC1059B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC1059B,Nome não encontrado
Cinzas,g,"0,56","0,62",BRC1059B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC1059B,Nome não encontrado
Ácidos graxos saturados,g,"5,93","6,52",BRC1059B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,30","0,33",BRC1059B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,06",BRC1059B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC1059B,Nome não encontrado
Cálcio,mg,"21,0","23,1",BRC1059B,Nome não encontrado
Ferro,mg,"0,59","0,64",BRC1059B,Nome não encontrado
Sódio,mg,103,114,BRC1059B,Nome não encontrado
Magnésio,mg,"11,7","12,9",BRC1059B,Nome não encontrado
Fósforo,mg,"19,9","21,8",BRC1059B,Nome não encontrado
Potássio,mg,"87,1","95,8",BRC1059B,Nome não encontrado
Manganês,mg,"0,20","0,22",BRC1059B,Nome não encontrado
Zinco,mg,"0,31","0,35",BRC1059B,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC1059B,Nome não encontrado
Selênio,mcg,"2,15","2,36",BRC1059B,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC1059B,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC1059B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC1059B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,01","0,01",BRC1059B,Nome não encontrado
Tiamina,mg,traços,traços,BRC1059B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC1059B,Nome não encontrado
Niacina,mg,traços,traços,BRC1059B,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC1059B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC1059B,Nome não encontrado
Vitamina C,mg,traços,traços,BRC1059B,Nome não encontrado
Equivalente de folato,mcg,"5,52","6,07",BRC1059B,Nome não encontrado
Sal de adição,g,"0,25","0,28",BRC1059B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC1059B,Nome não encontrado
Gordura de adição,g,-,-,BRC1059B,Nome não encontrado
Proteína vegetal,g,-,-,BRC1059B,Nome não encontrado
Proteína animal,g,-,-,BRC1059B,Nome não encontrado
