componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,41,16,BRC0705B,Nome não encontrado
Energia,kcal,10,3,BRC0705B,Nome não encontrado
Umidade,g,"94,1","37,6",BRC0705B,Nome não encontrado
Carboidrato total,g,"2,26","0,90",BRC0705B,Nome não encontrado
Carboidrato disponível,g,"1,06","0,42",BRC0705B,Nome não encontrado
Proteína,g,"0,33","0,13",BRC0705B,Nome não encontrado
Lipídios,g,"0,20","0,08",BRC0705B,Nome não encontrado
Fibra alimentar,g,"1,20","0,48",BRC0705B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0705B,Nome não encontrado
Cinzas,g,"3,13","1,25",BRC0705B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0705B,Nome não encontrado
Ácidos graxos saturados,g,"0,05","0,02",BRC0705B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0705B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,08","0,03",BRC0705B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0705B,Nome não encontrado
Cálcio,mg,"0,00","0,00",BRC0705B,Nome não encontrado
Ferro,mg,"0,40","0,16",BRC0705B,Nome não encontrado
Sódio,mg,1208,483,BRC0705B,Nome não encontrado
Magnésio,mg,"4,00","1,60",BRC0705B,Nome não encontrado
Fósforo,mg,"14,0","5,60",BRC0705B,Nome não encontrado
Potássio,mg,"23,0","9,20",BRC0705B,Nome não encontrado
Manganês,mg,"0,01","0,00",BRC0705B,Nome não encontrado
Zinco,mg,"0,02","0,01",BRC0705B,Nome não encontrado
Cobre,mg,"0,09","0,03",BRC0705B,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0705B,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0705B,Nome não encontrado
Vitamina A (RAE),mcg,"10,00","4,00",BRC0705B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0705B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,90","0,36",BRC0705B,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0705B,Nome não encontrado
Riboflavina,mg,"0,10","0,04",BRC0705B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0705B,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0705B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0705B,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0705B,Nome não encontrado
Equivalente de folato,mcg,"1,00","0,40",BRC0705B,Nome não encontrado
Sal de adição,g,,,BRC0705B,Nome não encontrado
Açúcar de adição,g,,,BRC0705B,Nome não encontrado
Gordura de adição,g,,,BRC0705B,Nome não encontrado
Proteína vegetal,g,"0,33","0,13",BRC0705B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0705B,Nome não encontrado
