componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,224,123,BRC0678N,Nome não encontrado
Energia,kcal,54,29,BRC0678N,Nome não encontrado
Umidade,g,"86,8","47,7",BRC0678N,Nome não encontrado
Carboidrato total,g,"7,80","4,29",BRC0678N,Nome não encontrado
Carboidrato disponível,g,"3,95","2,17",BRC0678N,Nome não encontrado
Proteína,g,"2,47","1,36",BRC0678N,Nome não encontrado
Lipídios,g,"2,28","1,25",BRC0678N,Nome não encontrado
Fibra alimentar,g,"3,85","2,11",BRC0678N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0678N,Nome não encontrado
Cinzas,g,"0,70","0,38",BRC0678N,Nome não encontrado
Colesterol,mg,"0,74","0,41",BRC0678N,Nome não encontrado
Ácidos graxos saturados,g,"0,36","0,20",BRC0678N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,51","0,83",BRC0678N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,35","0,19",BRC0678N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0678N,Nome não encontrado
Cálcio,mg,"18,4","10,1",BRC0678N,Nome não encontrado
Ferro,mg,"0,65","0,36",BRC0678N,Nome não encontrado
Sódio,mg,"40,7","22,4",BRC0678N,Nome não encontrado
Magnésio,mg,"23,0","12,7",BRC0678N,Nome não encontrado
Fósforo,mg,"48,7","26,8",BRC0678N,Nome não encontrado
Potássio,mg,212,116,BRC0678N,Nome não encontrado
Manganês,mg,"0,19","0,11",BRC0678N,Nome não encontrado
Zinco,mg,"0,77","0,42",BRC0678N,Nome não encontrado
Cobre,mg,"0,23","0,12",BRC0678N,Nome não encontrado
Selênio,mcg,"1,13","0,62",BRC0678N,Nome não encontrado
Vitamina A (RE),mcg,"28,2","15,5",BRC0678N,Nome não encontrado
Vitamina A (RAE),mcg,"14,3","7,87",BRC0678N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0678N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,11","0,06",BRC0678N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0678N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0678N,Nome não encontrado
Niacina,mg,"0,08","0,05",BRC0678N,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0678N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0678N,Nome não encontrado
Vitamina C,mg,"1,87","1,03",BRC0678N,Nome não encontrado
Equivalente de folato,mcg,"46,1","25,4",BRC0678N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0678N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0678N,Nome não encontrado
Gordura de adição,g,-,-,BRC0678N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0678N,Nome não encontrado
Proteína animal,g,-,-,BRC0678N,Nome não encontrado
