componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,404,222,BRC0643N,Nome não encontrado
Energia,kcal,96,52,BRC0643N,Nome não encontrado
Umidade,g,"79,0","43,4",BRC0643N,Nome não encontrado
Carboidrato total,g,"3,99","2,20",BRC0643N,Nome não encontrado
Carboidrato disponível,g,"2,86","1,57",BRC0643N,Nome não encontrado
Proteína,g,"13,1","7,19",BRC0643N,Nome não encontrado
Lipídios,g,"3,35","1,84",BRC0643N,Nome não encontrado
Fibra alimentar,g,"1,14","0,63",BRC0643N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0643N,Nome não encontrado
Cinzas,g,"0,63","0,35",BRC0643N,Nome não encontrado
Colesterol,mg,"35,4","19,5",BRC0643N,Nome não encontrado
Ácidos graxos saturados,g,"0,76","0,42",BRC0643N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,91","0,50",BRC0643N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,47","0,81",BRC0643N,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,02",BRC0643N,Nome não encontrado
Cálcio,mg,"9,91","5,45",BRC0643N,Nome não encontrado
Ferro,mg,"0,24","0,13",BRC0643N,Nome não encontrado
Sódio,mg,"16,9","9,28",BRC0643N,Nome não encontrado
Magnésio,mg,"10,4","5,69",BRC0643N,Nome não encontrado
Fósforo,mg,101,"55,9",BRC0643N,Nome não encontrado
Potássio,mg,226,124,BRC0643N,Nome não encontrado
Manganês,mg,"0,03","0,01",BRC0643N,Nome não encontrado
Zinco,mg,"0,48","0,26",BRC0643N,Nome não encontrado
Cobre,mg,"0,03","0,02",BRC0643N,Nome não encontrado
Selênio,mcg,"4,78","2,63",BRC0643N,Nome não encontrado
Vitamina A (RE),mcg,254,139,BRC0643N,Nome não encontrado
Vitamina A (RAE),mcg,127,"69,9",BRC0643N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0643N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,60","0,33",BRC0643N,Nome não encontrado
Tiamina,mg,"0,07","0,04",BRC0643N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0643N,Nome não encontrado
Niacina,mg,"3,71","2,04",BRC0643N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0643N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0643N,Nome não encontrado
Vitamina C,mg,"0,76","0,42",BRC0643N,Nome não encontrado
Equivalente de folato,mcg,"6,49","3,57",BRC0643N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0643N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0643N,Nome não encontrado
Gordura de adição,g,-,-,BRC0643N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0643N,Nome não encontrado
Proteína animal,g,-,-,BRC0643N,Nome não encontrado
