componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,411,226,BRC0511N,Nome não encontrado
Energia,kcal,98,53,BRC0511N,Nome não encontrado
Umidade,g,"79,3","43,6",BRC0511N,Nome não encontrado
Carboidrato total,g,"5,41","2,98",BRC0511N,Nome não encontrado
Carboidrato disponível,g,"4,49","2,47",BRC0511N,Nome não encontrado
Proteína,g,"10,5","5,75",BRC0511N,Nome não encontrado
Lipídios,g,"4,03","2,22",BRC0511N,Nome não encontrado
Fibra alimentar,g,"0,92","0,51",BRC0511N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0511N,Nome não encontrado
Cinzas,g,"0,83","0,46",BRC0511N,Nome não encontrado
Colesterol,mg,"37,8","20,8",BRC0511N,Nome não encontrado
Ácidos graxos saturados,g,"1,97","1,08",BRC0511N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,36","0,75",BRC0511N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,15","0,08",BRC0511N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0511N,Nome não encontrado
Cálcio,mg,"6,52","3,59",BRC0511N,Nome não encontrado
Ferro,mg,"0,98","0,54",BRC0511N,Nome não encontrado
Sódio,mg,121,"66,6",BRC0511N,Nome não encontrado
Magnésio,mg,"8,90","4,90",BRC0511N,Nome não encontrado
Fósforo,mg,"73,1","40,2",BRC0511N,Nome não encontrado
Potássio,mg,190,105,BRC0511N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0511N,Nome não encontrado
Zinco,mg,"2,95","1,62",BRC0511N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0511N,Nome não encontrado
Selênio,mcg,"0,29","0,16",BRC0511N,Nome não encontrado
Vitamina A (RE),mcg,140,"77,0",BRC0511N,Nome não encontrado
Vitamina A (RAE),mcg,"70,2","38,6",BRC0511N,Nome não encontrado
Vitamina D,mcg,"0,97","0,53",BRC0511N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,71","0,94",BRC0511N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0511N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0511N,Nome não encontrado
Niacina,mg,"0,61","0,34",BRC0511N,Nome não encontrado
Vitamina B6,mg,"0,06","0,03",BRC0511N,Nome não encontrado
Vitamina B12,mcg,"0,95","0,52",BRC0511N,Nome não encontrado
Vitamina C,mg,"2,54","1,40",BRC0511N,Nome não encontrado
Equivalente de folato,mcg,"5,87","3,23",BRC0511N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0511N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0511N,Nome não encontrado
Gordura de adição,g,-,-,BRC0511N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0511N,Nome não encontrado
Proteína animal,g,-,-,BRC0511N,Nome não encontrado
