componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,626,625,BRC0233E,Nome não encontrado
Energia,kcal,150,149,BRC0233E,Nome não encontrado
Umidade,g,"71,6","71,6",BRC0233E,Nome não encontrado
Carboidrato total,g,"1,96","1,96",BRC0233E,Nome não encontrado
Carboidrato disponível,g,"1,54","1,54",BRC0233E,Nome não encontrado
Proteína,g,"16,2","16,2",BRC0233E,Nome não encontrado
Lipídios,g,"8,66","8,66",BRC0233E,Nome não encontrado
Fibra alimentar,g,"0,42","0,42",BRC0233E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0233E,Nome não encontrado
Cinzas,g,"1,56","1,56",BRC0233E,Nome não encontrado
Colesterol,mg,"59,5","59,5",BRC0233E,Nome não encontrado
Ácidos graxos saturados,g,"3,29","3,29",BRC0233E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,37","3,37",BRC0233E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,94","0,94",BRC0233E,Nome não encontrado
Ácidos graxos trans,g,"0,18","0,18",BRC0233E,Nome não encontrado
Cálcio,mg,"16,8","16,8",BRC0233E,Nome não encontrado
Ferro,mg,"0,36","0,36",BRC0233E,Nome não encontrado
Sódio,mg,294,294,BRC0233E,Nome não encontrado
Magnésio,mg,"19,5","19,5",BRC0233E,Nome não encontrado
Fósforo,mg,131,131,BRC0233E,Nome não encontrado
Potássio,mg,262,262,BRC0233E,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0233E,Nome não encontrado
Zinco,mg,"0,46","0,46",BRC0233E,Nome não encontrado
Cobre,mg,"0,14","0,14",BRC0233E,Nome não encontrado
Selênio,mcg,"36,1","36,1",BRC0233E,Nome não encontrado
Vitamina A (RE),mcg,"2,43","2,43",BRC0233E,Nome não encontrado
Vitamina A (RAE),mcg,"2,43","2,43",BRC0233E,Nome não encontrado
Vitamina D,mcg,"4,39","4,39",BRC0233E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,05","1,05",BRC0233E,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0233E,Nome não encontrado
Riboflavina,mg,"0,08","0,08",BRC0233E,Nome não encontrado
Niacina,mg,"1,11","1,11",BRC0233E,Nome não encontrado
Vitamina B6,mg,"0,37","0,37",BRC0233E,Nome não encontrado
Vitamina B12,mcg,"2,10","2,10",BRC0233E,Nome não encontrado
Vitamina C,mg,"0,41","0,41",BRC0233E,Nome não encontrado
Equivalente de folato,mcg,"14,5","14,5",BRC0233E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0233E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0233E,Nome não encontrado
Gordura de adição,g,-,-,BRC0233E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0233E,Nome não encontrado
Proteína animal,g,-,-,BRC0233E,Nome não encontrado
